127.0.0.1; 26/Oct/2015:00:00:01 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A07.641&campaign=&country_code=ES&city=None&ip_address=95.23.180.153&language=espa%3Fol&device_name=&device_type=Lenovo%3A%3ATab2A7-10F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:12 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A13.962&campaign=&country_code=CO&city=Bogot%3F&ip_address=186.170.239.27&language=espa%3Fol&device_name=&device_type=alps%3A%3AAzumi+A45T&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:12 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A31.842&campaign=&country_code=IT&city=Brescia&ip_address=151.65.174.165&language=italiano&device_name=&device_type=samsung%3A%3ASM-T535&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:12 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A25.017&campaign=&country_code=AR&city=None&ip_address=191.84.93.20&language=espa%3Fol&device_name=&device_type=HUAWEI%3A%3AHUAWEI+Y600-U151&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:12 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A41.560&campaign=&country_code=ID&city=Jakarta&ip_address=223.255.230.56&language=Bahasa+Indonesia&device_name=&device_type=asus%3A%3AASUS_T00J&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:12 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A20.743&campaign=&country_code=IT&city=None&ip_address=5.170.175.228&language=italiano&device_name=&device_type=Vodafone%3A%3AVodafone+890N&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:14 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A19.231&campaign=&country_code=US&city=None&ip_address=104.181.157.232&language=English&device_name=&device_type=samsung%3A%3ASAMSUNG-SM-G900A&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:14 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A19.412&campaign=&country_code=BR&city=None&ip_address=179.232.246.45&language=portugu%3Fs&device_name=&device_type=samsung%3A%3ASM-G900F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:14 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A39.855&campaign=&country_code=US&city=Miami&ip_address=99.73.130.169&language=en-US&device_name=Tracy+Sims%3Fs+iPhone&device_type=iPhone8%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:14 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A28.003&campaign=&country_code=MX&city=None&ip_address=187.253.186.192&language=espa%3Fol&device_name=&device_type=TCT%3A%3AONE+TOUCH+6012A&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:14 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A15.341&campaign=&country_code=MA&city=None&ip_address=41.141.85.158&language=fran%3Fais&device_name=&device_type=samsung%3A%3ASM-G900F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:16 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A33.799&campaign=&country_code=CA&city=Saint-hubert&ip_address=66.130.155.38&language=fran%3Fais&device_name=&device_type=Sony%3A%3AD6503&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:19 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A50%3A17.953&campaign=&country_code=AT&city=None&ip_address=193.81.77.51&language=Deutsch&device_name=&device_type=htc%3A%3AHTC+One_M8&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:19 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A40.083&campaign=&country_code=ES&city=None&ip_address=77.211.211.245&language=espa%3Fol&device_name=&device_type=orange_es%3A%3AC6903&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:20 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A31.632&campaign=&country_code=BR&city=None&ip_address=179.153.63.97&language=pt-BR&device_name=iPad+de+Luiz&device_type=iPad3%3B5&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:21 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A50%3A19.185&campaign=&country_code=BR&city=None&ip_address=187.19.198.234&language=portugu%3Fs&device_name=&device_type=samsung%3A%3AGT-S7582L&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:22 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A50%3A19.065&campaign=&country_code=TR&city=None&ip_address=78.166.75.187&language=T%3Frk%3Fe&device_name=&device_type=samsung%3A%3ASM-J700F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:24 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A43.316&campaign=&country_code=SA&city=None&ip_address=93.169.55.234&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=samsung%3A%3ASM-G900F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:24 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A28.363&campaign=&country_code=CA&city=Montr%3Fal&ip_address=184.151.114.238&language=fr-CA&device_name=iPhone&device_type=iPhone6%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:24 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A39.373&campaign=&country_code=US&city=Las+Vegas&ip_address=70.173.183.224&language=en-US&device_name=meisha%27s+iPhone&device_type=iPhone6%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:25 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A34.147&campaign=&country_code=KE&city=None&ip_address=154.123.16.63&language=English&device_name=&device_type=Infinix%3A%3AInfinix-X551&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:25 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A52.274&campaign=&country_code=TR&city=Istanbul&ip_address=176.219.165.57&language=T%3Frk%3Fe&device_name=&device_type=samsung%3A%3AGT-I9500&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A37.804&campaign=&country_code=MA&city=None&ip_address=45.216.145.221&language=fran%3Fais&device_name=&device_type=samsung%3A%3ASM-G360H&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A42.668&campaign=&country_code=TR&city=None&ip_address=81.213.41.231&language=T%3Frk%3Fe&device_name=&device_type=htc%3A%3AHTC+Desire+816G&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A43.661&campaign=&country_code=FR&city=None&ip_address=87.91.233.230&language=fr-FR&device_name=iPhone+de+Ath%3Fna%3Fs&device_type=iPhone5%3B4&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A51.455&campaign=&country_code=BR&city=None&ip_address=189.78.235.72&language=portugu%3Fs&device_name=&device_type=Sony%3A%3AC5303&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:28 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A41.644&campaign=&country_code=ES&city=Madrid&ip_address=151.182.30.51&language=espa%3Fol&device_name=&device_type=Huawei%3A%3AG7-L01&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:28 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A30.281&campaign=&country_code=IR&city=None&ip_address=2.146.187.32&language=en-US&device_name=aliii&device_type=iPhone7%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:29 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A28.933&campaign=&country_code=AR&city=None&ip_address=190.17.140.189&language=espa%3Fol&device_name=&device_type=samsung%3A%3ASM-T550&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:29 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A39.931&campaign=&country_code=AM&city=None&ip_address=185.8.2.229&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=samsung%3A%3AGT-I9192&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:29 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A28.611&campaign=&country_code=PE&city=Lima&ip_address=190.239.82.210&language=espa%3Fol&device_name=&device_type=Sony%3A%3AD6603&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A54.669&campaign=&country_code=GB&city=London&ip_address=188.29.164.39&language=English&device_name=&device_type=samsung%3A%3ASM-N9005&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:30 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A30.120&campaign=&country_code=RO&city=Bucharest&ip_address=109.166.133.179&language=rom%3Fn%3F&device_name=&device_type=Orange%3A%3AOrange+Fova&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A30.305&campaign=&country_code=GB&city=None&ip_address=82.4.158.79&language=English&device_name=&device_type=samsung%3A%3ASM-G901F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A54.514&campaign=&country_code=US&city=None&ip_address=172.56.5.209&language=es-US&device_name=carlos+mendoza&device_type=iPhone8%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A55.191&campaign=&country_code=FI&city=None&ip_address=87.92.122.86&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=samsung%3A%3AGT-I9190&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A33.527&campaign=&country_code=RU&city=None&ip_address=5.19.234.81&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=asus%3A%3AASUS_Z00AD&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A47.233&campaign=&country_code=NL&city=None&ip_address=86.88.33.49&language=Nederlands&device_name=&device_type=TCT%3A%3AALCATEL+ONE+TOUCH+7041X&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A58.510&campaign=&country_code=CA&city=Ch%3Fteauguay&ip_address=76.71.147.111&language=fr-CA&device_name=iPhone+de+Alexandre&device_type=iPhone7%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A45.042&campaign=&country_code=BR&city=None&ip_address=189.25.230.39&language=portugu%3Fs&device_name=&device_type=Huawei%3A%3AU8667&app_version=2.56.10&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A38.747&campaign=&country_code=US&city=Bakersfield&ip_address=172.2.77.81&language=es&device_name=iPhone+%282%29&device_type=iPhone7%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:31 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A49.255&campaign=&country_code=MX&city=None&ip_address=187.135.192.197&language=espa%3Fol&device_name=&device_type=motorola%3A%3AXT1032&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A40.790&campaign=&country_code=NL&city=Amsterdam&ip_address=77.251.246.158&language=Nederlands&device_name=&device_type=samsung%3A%3AGT-I9505&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A33.611&campaign=&country_code=DZ&city=None&ip_address=105.235.137.232&language=fran%3Fais&device_name=&device_type=lge%3A%3ALG-D325&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A35.847&campaign=&country_code=GB&city=Wolverhampton&ip_address=81.147.122.107&language=%3F%3F%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=samsung%3A%3AGT-I9505&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A41.779&campaign=&country_code=US&city=None&ip_address=32.212.207.26&language=English&device_name=&device_type=samsung%3A%3ASAMSUNG-SGH-I337&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A39.673&campaign=&country_code=FR&city=None&ip_address=80.215.199.100&language=fran%3Fais&device_name=&device_type=samsung%3A%3ASM-G531F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A38.480&campaign=&country_code=GB&city=None&ip_address=92.40.248.181&language=English&device_name=&device_type=htc%3A%3AHTC+Desire+610&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A35.987&campaign=&country_code=US&city=None&ip_address=73.2.140.95&language=English&device_name=&device_type=cs%3A%3ASCH-I500&app_version=2.56.10&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:33 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A42.837&campaign=&country_code=TR&city=None&ip_address=5.47.230.116&language=T%3Frk%3Fe&device_name=&device_type=samsung%3A%3AGT-I9505&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:33 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A58.059&campaign=&country_code=FR&city=None&ip_address=82.126.148.250&language=fran%3Fais&device_name=&device_type=Allwinner%3A%3AMID107&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:33 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A50%3A02.853&campaign=&country_code=TR&city=Istanbul&ip_address=188.58.21.147&language=T%3Frk%3Fe&device_name=&device_type=htc%3A%3AHTC+One_M8&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:33 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A58.311&campaign=&country_code=ES&city=Madrid&ip_address=213.143.50.181&language=espa%3Fol&device_name=&device_type=samsung%3A%3AGT-I9505&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:34 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A50%3A32.731&campaign=&country_code=PL&city=Sedziszow&ip_address=89.231.190.187&language=polski&device_name=&device_type=INSIGNIA%3A%3AINSIGNIA+5&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:34 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A48.893&campaign=&country_code=BR&city=Fortaleza&ip_address=179.176.9.88&language=pt&device_name=David+Gurgel&device_type=iPhone6%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:35 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A36.897&campaign=&country_code=GB&city=None&ip_address=94.4.249.114&language=en-GB&device_name=Luke%27s+iPad&device_type=iPad4%3B4&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:35 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A44.370&campaign=&country_code=GB&city=Kettering&ip_address=82.5.22.54&language=English&device_name=&device_type=htc%3A%3AHTC+One+M9&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:35 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A41.637&campaign=&country_code=CH&city=None&ip_address=83.76.48.194&language=Deutsch&device_name=&device_type=samsung%3A%3ASM-G900F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:35 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A43.980&campaign=&country_code=UA&city=None&ip_address=37.52.146.50&language=ru&device_name=%3F%3F%3F%3F&device_type=iPad3%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:35 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A36.019&campaign=&country_code=FR&city=S%3Fte&ip_address=31.38.160.189&language=fr-FR&device_name=iPhone+vaness&device_type=iPhone5%3B4&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:35 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A47.645&campaign=&country_code=ID&city=Jakarta&ip_address=120.161.0.163&language=Bahasa+Indonesia&device_name=&device_type=asus%3A%3AASUS_T00G&app_version=4.15.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:35 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A50%3A00.812&campaign=&country_code=IN&city=None&ip_address=112.196.161.235&language=English&device_name=&device_type=Xiaomi%3A%3AMi+4i&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:35 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A50.913&campaign=&country_code=TZ&city=None&ip_address=41.222.181.173&language=English&device_name=&device_type=samsung%3A%3ASM-G531H&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:35 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A56.443&campaign=&country_code=ES&city=Utrera&ip_address=46.234.155.4&language=espa%3Fol&device_name=&device_type=TCT%3A%3AALCATEL+ONE+TOUCH+7047D&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:37 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A46.507&campaign=&country_code=US&city=Cleveland&ip_address=50.13.105.76&language=English&device_name=&device_type=htc%3A%3AHTC+Desire+510&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:38 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A37.497&campaign=&country_code=BR&city=None&ip_address=177.69.88.50&language=portugu%3Fs&device_name=&device_type=motorola%3A%3AXT1069&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:38 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A50%3A02.164&campaign=&country_code=IN&city=None&ip_address=116.68.86.119&language=English&device_name=&device_type=Sony%3A%3AD5503&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:38 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A59.236&campaign=&country_code=CO&city=Bogot%3F&ip_address=167.0.111.251&language=espa%3Fol&device_name=&device_type=samsung%3A%3ASM-G530M&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:38 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A41.969&campaign=&country_code=BR&city=None&ip_address=201.87.212.20&language=portugu%3Fs&device_name=&device_type=samsung%3A%3AGT-S6102B&app_version=2.56.10&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:38 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A50%3A05.073&campaign=&country_code=BE&city=Bonheiden&ip_address=81.83.12.133&language=rom%3Fn%3F&device_name=&device_type=samsung%3A%3ASM-J500FN&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:38 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A43.135&campaign=&country_code=MX&city=None&ip_address=177.236.148.66&language=espa%3Fol&device_name=&device_type=samsung%3A%3ASPH-L720T&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:38 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A52.607&campaign=&country_code=PL&city=Polska&ip_address=176.221.121.54&language=polski&device_name=&device_type=htc%3A%3AHTC+Desire+820&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:38 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A55.713&campaign=&country_code=BR&city=None&ip_address=191.216.131.31&language=portugu%3Fs&device_name=&device_type=motorola%3A%3AXT1068&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:39 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A42.119&campaign=&country_code=RO&city=Bucharest&ip_address=188.26.5.70&language=English&device_name=&device_type=lge%3A%3ALG-D722&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:39 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A54.649&campaign=&country_code=TZ&city=None&ip_address=41.222.180.180&language=English&device_name=&device_type=lge%3A%3ALG-D105&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:39 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A49%3A38.835&campaign=&country_code=RU&city=Saratov&ip_address=213.80.215.189&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=Fly%3A%3AIQ4516+Octa&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:50:39 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A49%3A39.115&campaign=&country_code=MX&city=None&ip_address=189.183.9.17&language=es-MX&device_name=iPhone+de+Lupita+de+Leon&device_type=iPhone5%3B1&app_version=&media_source= ; -
